Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Median T2star in pallidum (right),25033,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.076560079503224,,,,continuous-25033-both_sexes--irnt
V55.3 Greater than two levels of spine,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1338,280248,0.0769034148524932,0.149398408658368,,,categorical-41210-both_sexes-V553-
Rectal or colon polypectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1180,280363,0.0771109003895358,0.150314140772082,,,categorical-20004-both_sexes-1463-
I86 Varicose veins of other sites,131408,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,1136,280449,0.0777564701085277,0.138089025216524,,,icd_first_occurrence-131408-both_sexes--
Allopurinol,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2924,125291,0.0782335330770493,0.0828476933400563,,,categorical-20003-both_sexes-1140875408-
Mean ISOVF in cingulum hippocampus on FA skeleton (right),25476,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0789361018100598,,,,continuous-25476-both_sexes--irnt
SHBG,30830,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,243925,,0.079401940886756,-0.0104810683057462,,,continuous-30830-both_sexes--irnt
M94 Other disorders of cartilage,131990,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1372,280213,0.0802837542199912,0.140911969647903,,,icd_first_occurrence-131990-both_sexes--
Heart attack/myocardial infarction,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,5696,275847,0.0805856538584961,0.0613140335333538,,,categorical-20002-both_sexes-1075-
"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)",25811,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0824421844022821,,,,continuous-25811-both_sexes--irnt
Mean OD in cingulum hippocampus on FA skeleton (right),25428,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0830409901869135,,,,continuous-25428-both_sexes--irnt
Adenoid surgery / adenoidectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1667,279876,0.0830664351943451,0.0792974196001347,,,categorical-20004-both_sexes-1562-
Central augmentation pressure during PWA,12680,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17176,,0.0832021213835932,,,,continuous-12680-both_sexes--irnt
Weighted-mean L1 in tract inferior fronto-occipital fasciculus (right),25582,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0836452242076254,,,,continuous-25582-both_sexes--irnt
Z67.6 Lumbosacral joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1269,280317,0.0839266826367377,0.14178615334048,,,categorical-41210-both_sexes-Z676-
Vascular/heart problems diagnosed by doctor,6150,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,5753,275171,0.0843213189648251,0.0601761603479275,,,categorical-6150-both_sexes-1-
Weighted-mean L3 in tract parahippocampal part of cingulum (right),25630,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0844395328191667,,,,continuous-25630-both_sexes--irnt
Joint disorder,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1301,280242,0.0849472521750398,0.139547800396799,,,categorical-20002-both_sexes-1295-
Weighted-mean L2 in tract medial lemniscus (right),25614,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.085769328882004,,,,continuous-25614-both_sexes--irnt
Y80.3 Inhalation anaesthetic NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1477,280109,0.085954236086532,0.138931581035315,,,categorical-41210-both_sexes-Y803-
H18 Other disorders of cornea,131154,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,1331,280254,0.0860076403016329,0.139048976284156,,,icd_first_occurrence-131154-both_sexes--
Volume of grey matter in Frontal Operculum Cortex (left),25862,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0864593441999054,,,,continuous-25862-both_sexes--irnt
M10 Gout,131858,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,9725,271860,0.0876149215345776,0.0444128248156086,,,icd_first_occurrence-131858-both_sexes--
Cruciate ligament surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1450,280093,0.0877558328443533,0.128905297482058,,,categorical-20004-both_sexes-1502-
Mean MO in fornix cres+stria terminalis on FA skeleton (right),25190,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0877834013316673,,,,continuous-25190-both_sexes--irnt
H68 Eustachian salpingitis and obstruction,131234,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,1481,280104,0.0879697242901212,0.139201693794111,,,icd_first_occurrence-131234-both_sexes--
Z07.3 Spinal nerve root of lumbar spine,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1264,280322,0.0883698923816298,0.140434463933942,,,categorical-41210-both_sexes-Z073-
Cetirizine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3189,278354,0.0890844114547993,0.095646678665868,,,categorical-20003-both_sexes-1140883504-
High cholesterol,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,34270,247273,0.0898168721570762,-0.0327090258192344,,,categorical-20002-both_sexes-1473-
K07 Dentofacial anomalies [including malocclusion],131566,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1473,280112,0.0905474929413743,0.138337595638524,,,icd_first_occurrence-131566-both_sexes--
X33.9 Unspecified other blood transfusion,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1333,280253,0.0923024975767659,0.140569532168065,,,categorical-41200-both_sexes-X339-
Volume of grey matter in Middle Frontal Gyrus (left),25788,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0926444870402406,,,,continuous-25788-both_sexes--irnt
Age when last used oral contraceptive pill,2804,continuous,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,110192,,0.0930006744646432,0.0124353560521276,,,continuous-2804-both_sexes--irnt
"Medication for pain relief, constipation, heartburn",6154,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,41667,236844,0.0935782280220251,0.0307533822707904,,,categorical-6154-both_sexes-2-
"ECG, heart rate",5983,continuous,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,53138,,0.094312446530889,0.0268896637984518,,,continuous-5983-both_sexes--irnt
"Volume of grey matter in Parahippocampal Gyrus, posterior division (left)",25850,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0943539101279507,,,,continuous-25850-both_sexes--irnt
Mean OD in medial lemniscus on FA skeleton (left),25401,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0948332308944851,,,,continuous-25401-both_sexes--irnt
L40 Psoriasis,131742,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,8105,273480,0.0955592690739302,0.0519928142823434,,,icd_first_occurrence-131742-both_sexes--
E53 Deficiency of other b group vitamins,130770,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,1307,280278,0.0956266279268373,0.140031059056202,,,icd_first_occurrence-130770-both_sexes--
H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1314,280272,0.0960527780961641,0.137351932211882,,,categorical-41210-both_sexes-H221-
K25 Gastric ulcer,131590,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,5726,275859,0.0968738822888935,0.0680201769938265,,,icd_first_occurrence-131590-both_sexes--
Weighted-mean OD in tract medial lemniscus (right),25695,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.0977471374481406,,,,continuous-25695-both_sexes--irnt
Mean L1 in sagittal stratum on FA skeleton (right),25230,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0977686391806741,,,,continuous-25230-both_sexes--irnt
H91 Other hearing loss,131260,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,7392,274193,0.0986380025940126,0.0559197612856545,,,icd_first_occurrence-131260-both_sexes--
Volume of grey matter in Supracalcarine Cortex (right),25875,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0991472134946992,,,,continuous-25875-both_sexes--irnt
Mean L2 in posterior corona radiata on FA skeleton (right),25274,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.100971292702201,,,,continuous-25274-both_sexes--irnt
90th percentile of BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast,25767,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.101558513083037,,,,continuous-25767-both_sexes--irnt
Calcium,100024,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.1016280197951,0.0266126043026188,,,continuous-100024-both_sexes--irnt
Volume of grey matter in Superior Frontal Gyrus (left),25786,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.102015492268625,,,,continuous-25786-both_sexes--irnt
Ferrous sulphate,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1341,280202,0.102095970300913,0.135363418158459,,,categorical-20003-both_sexes-1140870390-
Weighted-mean L3 in tract parahippocampal part of cingulum (left),25629,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.102894478774822,,,,continuous-25629-both_sexes--irnt
Sleeping too much,20534,categorical,,Online follow-up > Mental health > Depression,,7490,28718,0.1046019182111,-0.00444009050659404,,,categorical-20534-both_sexes--
Mental health problems ever diagnosed by a professional,20544,categorical,,Online follow-up > Mental health > Mental distress,,1136,91938,0.104755466953914,0.123089186109983,,,categorical-20544-both_sexes-1-
Mean MD in medial lemniscus on FA skeleton (right),25112,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.105145727020855,,,,continuous-25112-both_sexes--irnt
Weighted-mean OD in tract inferior fronto-occipital fasciculus (right),25690,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.105529574689404,,,,continuous-25690-both_sexes--irnt
Q08.9 Unspecified vaginal excision of uterus,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1437,151911,0.105835548530507,0.131332210447289,,,categorical-41200-both_sexes-Q089-
Z49.4 Skin of back,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4158,277428,0.108988033189323,0.071372107130877,,,categorical-41210-both_sexes-Z494-
"Mean rfMRI head motion, averaged across space and time points",25741,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI,,14932,,0.109033434235568,,,,continuous-25741-both_sexes--irnt
Mean FA in corticospinal tract on FA skeleton (left),25063,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.109909854357647,,,,continuous-25063-both_sexes--irnt
Weighted-mean MO in tract medial lemniscus (left),25559,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.110224461688846,,,,continuous-25559-both_sexes--irnt
Weighted-mean OD in tract parahippocampal part of cingulum (right),25684,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.111558733317716,,,,continuous-25684-both_sexes--irnt
J18.3 Total cholecystectomy NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8222,273364,0.112935832805836,0.051418142917277,,,categorical-41200-both_sexes-J183-
Apolipoprotein A,30630,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,244741,,0.113942883090868,-0.0100015841960073,,,continuous-30630-both_sexes--irnt
Reduction or fixation of bone fracture,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,12757,268786,0.114832850907966,0.037589745877139,,,categorical-20004-both_sexes-1439-
J22 Unspecified acute lower respiratory infection,131462,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,33733,247852,0.115546370363332,0.0228895290549476,,,icd_first_occurrence-131462-both_sexes--
Vitamin b compound tablet,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1988,279555,0.115981941674779,0.0639086932253766,,,categorical-20003-both_sexes-1140871024-
