Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Mean L2 in inferior cerebellar peduncle on FA skeleton (left),25259,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0637604612159896,0.0027939512058069,,,continuous-25259-both_sexes--irnt
Mean L3 in superior corona radiata on FA skeleton (right),25320,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0641161682568915,0.00713008923680645,,,continuous-25320-both_sexes--irnt
"Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)",25810,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0644317718390619,0.00976744168077285,,,continuous-25810-both_sexes--irnt
N95 Menopausal and other perimenopausal disorders,132152,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,21154,132193,0.0646025993290023,-0.0336978994732895,,,icd_first_occurrence-132152-both_sexes--
Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),25711,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.0654380082641508,-0.0082898574289431,,,continuous-25711-both_sexes--irnt
L30 Other dermatitis,131740,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,27241,254344,0.0665994372425999,0.00628390583084711,,,icd_first_occurrence-131740-both_sexes--
S06.9 Unspecified other excision of lesion of skin,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,11861,269725,0.0666114105659836,-0.0419298550726687,,,categorical-41200-both_sexes-S069-
L90 Atrophic disorders of skin,131822,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,3062,278523,0.067100657783829,0.0693468385920827,,,icd_first_occurrence-131822-both_sexes--
Mean ISOVF in posterior thalamic radiation on FA skeleton (left),25469,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0672014071215058,-0.0333692613696602,,,continuous-25469-both_sexes--irnt
Mean L1 in superior cerebellar peduncle on FA skeleton (left),25213,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0672265653888441,-0.0284664883068399,,,continuous-25213-both_sexes--irnt
Mean ISOVF in superior cerebellar peduncle on FA skeleton (right),25452,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0681741883046624,-0.00378769520481572,,,continuous-25452-both_sexes--irnt
K25 Gastric ulcer,131590,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,5726,275859,0.0685175323588477,0.0407331417950056,,,icd_first_occurrence-131590-both_sexes--
Propranolol,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1824,279719,0.0689032753324885,0.067403556418495,,,categorical-20003-both_sexes-1140879842-
Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (right),25833,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0691264476027551,0.0219917158275355,,,continuous-25833-both_sexes--irnt
Mean MO in external capsule on FA skeleton (right),25184,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.069308956148433,-0.0319393952478611,,,continuous-25184-both_sexes--irnt
Mean FA in body of corpus callosum on FA skeleton,25059,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0694737162188833,-0.0117056202917987,,,continuous-25059-both_sexes--irnt
Mean L3 in medial lemniscus on FA skeleton (left),25305,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0695435863079555,0.0154414045767587,,,continuous-25305-both_sexes--irnt
Vitamin B6,100012,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.0702306435889394,0.018056644033968,,,continuous-100012-both_sexes--irnt
Weighted-mean L1 in tract inferior fronto-occipital fasciculus (right),25582,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0704565908690172,-0.0311412138499944,,,continuous-25582-both_sexes--irnt
Protein,100003,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.0706116704684518,0.0140037814102071,,,continuous-100003-both_sexes--irnt
Mean OD in external capsule on FA skeleton (right),25424,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0706746974459367,0.0332926282992077,,,continuous-25424-both_sexes--irnt
"Volume of grey matter in Inferior Frontal Gyrus, pars opercularis (left)",25792,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0714989132697531,0.0299828502511433,,,continuous-25792-both_sexes--irnt
I49 Other cardiac arrhythmias,131352,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,5189,276396,0.0715435591639986,0.0409773025241918,,,icd_first_occurrence-131352-both_sexes--
Mean L3 in middle cerebellar peduncle on FA skeleton,25296,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.07398047524256,0.031328301701159,,,continuous-25296-both_sexes--irnt
Mean MD in medial lemniscus on FA skeleton (right),25112,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.074051422875192,0.0293983226911133,,,continuous-25112-both_sexes--irnt
M71 Other bursopathies,131948,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1811,279774,0.0742833747219898,0.0728780108302682,,,icd_first_occurrence-131948-both_sexes--
L25 Unspecified contact dermatitis,131730,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,1820,279765,0.074369630626586,0.0698032345731978,,,icd_first_occurrence-131730-both_sexes--
Mean platelet (thrombocyte) volume,30100,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273539,,0.0747364015528099,0.00794756333557344,,,continuous-30100-both_sexes--irnt
Weighted-mean L2 in tract medial lemniscus (right),25614,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0752379389696385,-0.0167101308312065,,,continuous-25614-both_sexes--irnt
Myomectomy/fibroids removed,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1594,151734,0.0762168393312554,0.0824926629793873,,,categorical-20004-both_sexes-1509-
Volume of putamen (right),25016,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.076976069640843,-0.00851076680295519,,,continuous-25016-both_sexes--irnt
Weighted-mean FA in tract cingulate gyrus part of cingulum (right),25493,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.078343898504397,-0.0288736808399094,,,continuous-25493-both_sexes--irnt
Mean ICVF in superior cerebellar peduncle on FA skeleton (right),25356,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0786734961287923,0.0206361411715215,,,continuous-25356-both_sexes--irnt
N63 Unspecified lump in breast,132102,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,8999,144348,0.0787619414924751,-0.00198318893867825,,,icd_first_occurrence-132102-both_sexes--
Body fat percentage,23099,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276563,,0.079259855173052,-0.00595545445535922,,,continuous-23099-both_sexes--irnt
X70.2 Procurement of drugs for chemotherapy for neoplasm for regimens in Band 2,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1827,279759,0.0796576022666311,0.0689075532824177,,,categorical-41200-both_sexes-X702-
G45.1 Fibreoptic endoscopic examination of upper gastrointestinal tract and biopsy of lesion of upper gastrointestinal tract,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,33796,247790,0.0805601870782957,0.024662254144044,,,categorical-41200-both_sexes-G451-
Volume of grey matter in Crus II Cerebellum (vermis),25904,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0805953359885078,-0.0266364880408301,,,continuous-25904-both_sexes--irnt
Mean MD in superior corona radiata on FA skeleton (right),25128,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0808698977222505,0.00121945998286717,,,continuous-25128-both_sexes--irnt
Mean L1 in splenium of corpus callosum on FA skeleton,25204,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0809526909508611,-0.0304804956845157,,,continuous-25204-both_sexes--irnt
"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)",25806,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0814331343917588,0.011712527022116,,,continuous-25806-both_sexes--irnt
X29.2 Continuous intravenous infusion of therapeutic substance NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,3111,278475,0.0816308933092442,0.0731224186873034,,,categorical-41200-both_sexes-X292-
Mean MD in tapetum on FA skeleton (left),25151,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0817495141060871,-0.0306409586982208,,,continuous-25151-both_sexes--irnt
Mean FA in tapetum on FA skeleton (left),25103,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0818172335465356,0.0322096680049994,,,continuous-25103-both_sexes--irnt
Mean L3 in cingulum cingulate gyrus on FA skeleton (right),25330,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0823267184022336,0.0168647361330645,,,continuous-25330-both_sexes--irnt
Other neurological problem,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1129,280414,0.0839860423761738,0.0515517647615735,,,categorical-20002-both_sexes-1434-
Sodium in urine,30530,continuous,,Biological samples > Assay results > Urine assays,,273010,,0.085032671180746,-0.00577886196034849,,,continuous-30530-both_sexes--irnt
L03 Cellulitis,131702,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,16258,265327,0.0853697926551298,-0.0343294030737365,,,icd_first_occurrence-131702-both_sexes--
Mean MO in superior cerebellar peduncle on FA skeleton (left),25165,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0862785464196266,-0.00652289913736134,,,continuous-25165-both_sexes--irnt
Weighted-mean OD in tract inferior longitudinal fasciculus (right),25692,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.086741398298412,0.0311343521869541,,,continuous-25692-both_sexes--irnt
Cardiac output during PWA,12682,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,16921,,0.0874305446440117,-0.00952921486799496,,,continuous-12682-both_sexes--irnt
Mean OD in cingulum cingulate gyrus on FA skeleton (left),25427,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0886850284653088,0.0314430865139073,,,continuous-25427-both_sexes--irnt
"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)",25811,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0889141585205139,0.00165592191551695,,,continuous-25811-both_sexes--irnt
Weighted-mean L3 in tract medial lemniscus (right),25641,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0898170973070861,-0.0125911180538546,,,continuous-25641-both_sexes--irnt
Cervical spondylosis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1997,279546,0.0904729105301331,0.0654426731791893,,,categorical-20002-both_sexes-1478-
"G98 Other disorders of nervous system, not elsewhere classified",131124,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,1171,280414,0.0918812578535216,0.0489314581870126,,,icd_first_occurrence-131124-both_sexes--
Mean FA in superior cerebellar peduncle on FA skeleton (right),25068,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0919992608230362,0.00330433445792101,,,continuous-25068-both_sexes--irnt
Weighted-mean L2 in tract cingulate gyrus part of cingulum (right),25601,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0930971517762611,0.027061211359329,,,continuous-25601-both_sexes--irnt
L57 Skin changes due to chronic exposure to nonionising radiation,131768,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,11049,270536,0.0940715677952567,0.0361286225911655,,,icd_first_occurrence-131768-both_sexes--
Mean ISOVF in anterior limb of internal capsule on FA skeleton (right),25456,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.094789489222363,-0.0151521091202275,,,continuous-25456-both_sexes--irnt
Leg fat mass (left),23116,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276675,,0.0950247032296399,-0.00596916827104369,,,continuous-23116-both_sexes--irnt
B27.4 Total mastectomy NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1766,151582,0.096291915984701,0.0711585573985717,,,categorical-41200-both_sexes-B274-
T86.2 Sampling of axillary lymph nodes,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1664,151684,0.0963870463228689,0.0715795658963266,,,categorical-41210-both_sexes-T862-
Calcium,100024,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.0967044804901831,0.0098269453199362,,,continuous-100024-both_sexes--irnt
Recent feelings of inadequacy,20507,continuous,,Online follow-up > Mental health > Depression,,92923,,0.0967385545746627,0.00763562305429261,,,continuous-20507-both_sexes--
Volume of grey matter in Central Opercular Cortex (right),25865,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0967951047738247,0.0266427558299521,,,continuous-25865-both_sexes--irnt
