Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Weighted-mean ICVF in tract superior longitudinal fasciculus (right),25672,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.0411196504307634,0.0186534397358862,,,continuous-25672-both_sexes--irnt
Vitamin D,30890,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,256790,,0.0411667119668502,0.00664362045527298,,,continuous-30890-both_sexes--irnt
X29.8 Other specified continuous Infusion of therapeutic substance,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2330,279256,0.0416541204652411,0.0497095698320778,,,categorical-41200-both_sexes-X298-
Mean MD in posterior corona radiata on FA skeleton (left),25131,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0419111895872775,-0.0067287454370163,,,continuous-25131-both_sexes--irnt
Volume of grey matter in VI Cerebellum (vermis),25898,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0419901348324111,0.0100592718735844,,,continuous-25898-both_sexes--irnt
M47.9 Unspecified urethral catheterisation of bladder,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1574,280012,0.0421359720189375,0.0236500841805574,,,categorical-41200-both_sexes-M479-
Coronary angiogram,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1817,279726,0.0421825445711792,0.0391654875074182,,,categorical-20004-both_sexes-1514-
J45 Asthma,131494,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,37874,243711,0.0430546118861528,0.00321083761573035,,,icd_first_occurrence-131494-both_sexes--
Volume of accumbens (left),25023,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.0432194497542221,0.0114522774402152,,,continuous-25023-both_sexes--irnt
Mean MO in tapetum on FA skeleton (left),25199,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0432278710380071,-0.0180614429184327,,,continuous-25199-both_sexes--irnt
Z81.2 Acromioclavicular joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1921,279665,0.0435218307848053,0.0445365036848596,,,categorical-41210-both_sexes-Z812-
Mean L2 in uncinate fasciculus on FA skeleton (right),25292,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0446467077942242,-0.0043025904696471,,,continuous-25292-both_sexes--irnt
"L98 Other disorders of skin and subcutaneous tissue, not elsewhere classified",131836,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,26561,255024,0.0455228414928908,0.0193350982577897,,,icd_first_occurrence-131836-both_sexes--
Weighted-mean L2 in tract inferior fronto-occipital fasciculus (left),25608,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.045531472083162,-0.0119133462999176,,,continuous-25608-both_sexes--irnt
Mean L3 in external capsule on FA skeleton (right),25328,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0456653736364254,-0.0178807680534156,,,continuous-25328-both_sexes--irnt
Weighted-mean FA in tract anterior thalamic radiation (left),25490,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0459925772985382,0.00146942378529719,,,continuous-25490-both_sexes--irnt
X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2360,279226,0.0460567002147284,0.0527213627933664,,,categorical-41210-both_sexes-X721-
Mean ICVF in uncinate fasciculus on FA skeleton (left),25389,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0461976231982453,0.0174837871135014,,,continuous-25389-both_sexes--irnt
Mean ICVF in anterior corona radiata on FA skeleton (right),25366,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0486098745258977,0.00783984263516164,,,continuous-25366-both_sexes--irnt
Comparative body size at age 10,1687,continuous,,UK Biobank Assessment Centre > Touchscreen > Early life factors,,276654,,0.0492712830860125,0.00323855745803663,,,continuous-1687-both_sexes--
H54 Blindness and low vision,131212,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,1412,280173,0.0494647244576871,0.0718011452809095,,,icd_first_occurrence-131212-both_sexes--
Mean L3 in tapetum on FA skeleton (right),25342,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.050339162511294,-0.0100244484056686,,,continuous-25342-both_sexes--irnt
B07 Viral warts,130188,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,10170,271415,0.0514182536545001,0.0311335909451162,,,icd_first_occurrence-130188-both_sexes--
Laparoscopy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,4963,148365,0.0526632516452752,0.0424881943417748,,,categorical-20004-both_sexes-1520-
Mean L3 in anterior limb of internal capsule on FA skeleton (left),25313,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0534175857093983,-0.00988867634619153,,,continuous-25313-both_sexes--irnt
Weighted-mean OD in tract medial lemniscus (left),25694,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.053508268351384,0.00520815657242442,,,continuous-25694-both_sexes--irnt
Volume of grey matter in VIIIa Cerebellum (left),25909,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0536976383161731,0.0117806952608787,,,continuous-25909-both_sexes--irnt
J06 Acute upper respiratory infections of multiple and unspecified sites,131436,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,29418,252167,0.0545025888216585,0.0152308074591388,,,icd_first_occurrence-131436-both_sexes--
Volume of grey matter in VIIIa Cerebellum (vermis),25910,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0550673033281169,0.0188148215821104,,,continuous-25910-both_sexes--irnt
Mean ICVF in posterior corona radiata on FA skeleton (left),25371,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0554126503917866,0.012927236720282,,,continuous-25371-both_sexes--irnt
Mean MD in anterior corona radiata on FA skeleton (right),25126,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0560721516704107,-0.00841106881728567,,,continuous-25126-both_sexes--irnt
Volume of grey matter in Ventral Striatum (left),25890,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0570217713523486,0.0162175786863413,,,continuous-25890-both_sexes--irnt
Maximum workload during fitness test,6032,continuous,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,53339,,0.0572037848632789,0.00201042674977876,,,continuous-6032-both_sexes--irnt
Weighted-mean ICVF in tract superior longitudinal fasciculus (left),25671,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.0573230899467885,0.0183141019348585,,,continuous-25671-both_sexes--irnt
Mean L3 in posterior corona radiata on FA skeleton (right),25322,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0589953333861956,-0.00780103609405838,,,continuous-25322-both_sexes--irnt
Weighted-mean L2 in tract anterior thalamic radiation (right),25599,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0591170644982602,-0.00967608014947256,,,continuous-25599-both_sexes--irnt
Seated height,51,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,,280890,,0.0592148299218109,-0.00102971928648882,,,continuous-51-both_sexes--irnt
Weighted-mean L3 in tract inferior longitudinal fasciculus (right),25638,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0593151421810169,-0.0147415084780392,,,continuous-25638-both_sexes--irnt
Mean ICVF in external capsule on FA skeleton (left),25377,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0599652760228125,0.016366379292941,,,continuous-25377-both_sexes--irnt
Amitriptyline,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,5245,276298,0.060445925222934,0.0287129468861582,,,categorical-20003-both_sexes-1140879616-
Mean ICVF in splenium of corpus callosum on FA skeleton,25348,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.060660608828607,0.000111316880142557,,,continuous-25348-both_sexes--irnt
Mean MD in anterior corona radiata on FA skeleton (left),25127,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0615937290521938,-0.0101265323361074,,,continuous-25127-both_sexes--irnt
Weighted-mean L3 in tract inferior longitudinal fasciculus (left),25637,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0617861280476111,-0.00768004710885542,,,continuous-25637-both_sexes--irnt
Volume of grey matter in VIIIb Cerebellum (vermis),25913,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0619591399799012,0.0214652937707007,,,continuous-25913-both_sexes--irnt
Mean MO in middle cerebellar peduncle on FA skeleton,25152,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0622368778076045,0.0198645622573726,,,continuous-25152-both_sexes--irnt
Mean ICVF in tapetum on FA skeleton (left),25391,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0623495165353513,0.0132929096545854,,,continuous-25391-both_sexes--irnt
Mean L1 in tapetum on FA skeleton (left),25247,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0625947857168971,-0.0107169324524955,,,continuous-25247-both_sexes--irnt
Median BOLD effect (in group-defined mask) for faces-shapes contrast,25048,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.0628348601761307,0.022530001641748,,,continuous-25048-both_sexes--irnt
Percutaneous/open kidney stone surgery/lithotripsy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1600,279943,0.0628840607297696,0.0507448347296926,,,categorical-20004-both_sexes-1197-
Mean ISOVF in fornix on FA skeleton,25445,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.063241016778633,-0.0132018977323316,,,continuous-25445-both_sexes--irnt
Frequency of drinking alcohol,20414,continuous,,Online follow-up > Mental health > Alcohol use,,93228,,0.0640153012322294,0.0124140679008836,,,continuous-20414-both_sexes--
Ventricular rate,12336,continuous,,"UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead",,18166,,0.0651464248428705,-0.0228694290158806,,,continuous-12336-both_sexes--irnt
Basophill percentage,30220,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273112,,0.0657935942542456,-0.00600056432747078,,,continuous-30220-both_sexes--irnt
W90.3 Injection of therapeutic substance into joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1925,279661,0.0660219969962962,0.0424336734605998,,,categorical-41210-both_sexes-W903-
Mean ISOVF in genu of corpus callosum on FA skeleton,25442,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.0660472127908206,0.021564081792246,,,continuous-25442-both_sexes--irnt
K25 Gastric ulcer,131590,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,5726,275859,0.0664263193954041,0.0172669339890793,,,icd_first_occurrence-131590-both_sexes--
Mean L2 in external capsule on FA skeleton (right),25280,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0666571373368459,-0.0153970707544588,,,continuous-25280-both_sexes--irnt
Weighted-mean L1 in tract parahippocampal part of cingulum (left),25575,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0667111951408421,-0.0213707918451092,,,continuous-25575-both_sexes--irnt
Mean L3 in fornix on FA skeleton,25301,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0670308184431723,-0.0141811964604796,,,continuous-25301-both_sexes--irnt
Weighted-mean L3 in tract uncinate fasciculus (right),25649,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0672610050697503,-0.0125387542943375,,,continuous-25649-both_sexes--irnt
Volume of grey matter in VIIIb Cerebellum (right),25914,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.067468958695736,0.0210789393812139,,,continuous-25914-both_sexes--irnt
Weighted-mean FA in tract uncinate fasciculus (left),25513,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0678695918550009,0.0179825258734589,,,continuous-25513-both_sexes--irnt
Levothyroxine sodium,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,11475,270068,0.0681759090809683,0.00226617909569463,,,categorical-20003-both_sexes-1141191044-
Mean L2 in corticospinal tract on FA skeleton (left),25255,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0681801903719451,-0.0223127935949414,,,continuous-25255-both_sexes--irnt
Weighted-mean L1 in tract anterior thalamic radiation (right),25572,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0684003475084884,-0.0184384425276368,,,continuous-25572-both_sexes--irnt
