Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Volume of grey matter in Crus I Cerebellum (left),25900,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0719649483288566,,,,continuous-25900-both_sexes--irnt
M35 Other systemic involvement of connective tissue,131900,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2688,278897,0.0720979615844438,0.0896998041893807,,,icd_first_occurrence-131900-both_sexes--
Birth weight,20022,continuous,,UK Biobank Assessment Centre > Verbal interview > Early life factors,,160344,,0.0721224495110667,-0.0197253294095521,,,continuous-20022-both_sexes--irnt
Pneumonia,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,3987,277556,0.0724350177624266,0.0740422760446601,,,categorical-20002-both_sexes-1398-
I25 Chronic ischaemic heart disease,131306,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,20464,261121,0.0726368760181038,0.0765826099929136,,,icd_first_occurrence-131306-both_sexes--
Gamma glutamyltransferase,30730,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,268411,,0.0738889766416153,0.0111246175481409,,,continuous-30730-both_sexes--irnt
Perindopril,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3860,277683,0.0740028645213411,0.102061002769323,,,categorical-20003-both_sexes-1140888560-
"Medication for cholesterol, blood pressure or diabetes",6177,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,29093,97942,0.074187163121752,0.108419449246182,,,categorical-6177-both_sexes-1-
Mean L1 in sagittal stratum on FA skeleton (left),25231,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0745632019261255,,,,continuous-25231-both_sexes--irnt
Z28.3 Ascending colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4902,276684,0.0749164385922313,0.0607597858066186,,,categorical-41210-both_sexes-Z283-
Weighted-mean MO in tract acoustic radiation (left),25542,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0753520448333596,,,,continuous-25542-both_sexes--irnt
Volume of grey matter in Lingual Gyrus (right),25853,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0759628298546394,,,,continuous-25853-both_sexes--irnt
Past tobacco smoking,1249,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,259498,,0.0760000073994361,-0.0182064757564944,,,continuous-1249-both_sexes--
B27.4 Total mastectomy NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1766,151582,0.076044669198349,0.108607293878975,,,categorical-41200-both_sexes-B274-
Median T2star in pallidum (left),25032,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.0768020433019372,,,,continuous-25032-both_sexes--irnt
N30 Cystitis,132054,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,10129,271456,0.0769248791446815,0.0348212517563082,,,icd_first_occurrence-132054-both_sexes--
I50 Heart failure,131354,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,5395,276190,0.0787522452889867,0.0756017546265832,,,icd_first_occurrence-131354-both_sexes--
Volume of grey matter in Parietal Operculum Cortex (left),25866,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0810293459819153,,,,continuous-25866-both_sexes--irnt
Weighted-mean OD in tract superior thalamic radiation (right),25701,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.0814364987557003,,,,continuous-25701-both_sexes--irnt
Median T2star in caudate (right),25029,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.0816180407237756,,,,continuous-25029-both_sexes--irnt
Thyroxine product,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3290,278253,0.0824730292516095,0.0662140558803599,,,categorical-20003-both_sexes-1140884516-
Amlodipine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,11405,270138,0.0825183040013182,0.0861956337742622,,,categorical-20003-both_sexes-1140879802-
Weighted-mean MO in tract parahippocampal part of cingulum (left),25548,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.083032411188528,,,,continuous-25548-both_sexes--irnt
Mean MO in external capsule on FA skeleton (right),25184,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0832421095844063,,,,continuous-25184-both_sexes--irnt
Mean L1 in posterior thalamic radiation on FA skeleton (left),25229,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0843152986065109,,,,continuous-25229-both_sexes--irnt
Volume of grey matter in Precuneous Cortex (right),25843,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0844985778483376,,,,continuous-25843-both_sexes--irnt
Mean FA in cingulum cingulate gyrus on FA skeleton (right),25090,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0849760513799414,,,,continuous-25090-both_sexes--irnt
Weighted-mean L2 in tract cingulate gyrus part of cingulum (right),25601,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.085708923389696,,,,continuous-25601-both_sexes--irnt
Bendroflumethiazide,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,15702,265841,0.0878408189042094,0.0656023462563155,,,categorical-20003-both_sexes-1141194794-
Weighted-mean OD in tract inferior fronto-occipital fasciculus (left),25689,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.0892486696972467,,,,continuous-25689-both_sexes--irnt
H33 Retinal detachments and breaks,131178,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,3578,278007,0.0899730812337224,0.0964793484734168,,,icd_first_occurrence-131178-both_sexes--
Mean L3 in corticospinal tract on FA skeleton (right),25302,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0900553396155001,,,,continuous-25302-both_sexes--irnt
Volume of grey matter in Superior Parietal Lobule (right),25817,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0906965582931142,,,,continuous-25817-both_sexes--irnt
Weighted-mean FA in tract cingulate gyrus part of cingulum (left),25492,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.0908706947309836,,,,continuous-25492-both_sexes--irnt
Mean L2 in cingulum cingulate gyrus on FA skeleton (left),25283,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0935616190419742,,,,continuous-25283-both_sexes--irnt
Waist circumference,48,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,,281077,,0.0937146648435053,0.0148143315361411,,,continuous-48-both_sexes--irnt
"Volume of grey matter in Inferior Frontal Gyrus, pars opercularis (left)",25792,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.0943827087113002,,,,continuous-25792-both_sexes--irnt
Squint correction,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,3731,277812,0.0951779959449841,0.0729285365104987,,,categorical-20004-both_sexes-1491-
T20.2 Primary repair of inguinal hernia using insert of prosthetic material,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8312,119926,0.0954351179979975,0.109706881628782,,,categorical-41200-both_sexes-T202-
Mean MD in sagittal stratum on FA skeleton (left),25135,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0959779344500007,,,,continuous-25135-both_sexes--irnt
Leg pain on walking,4728,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease,,22326,79304,0.096441312553287,0.0492321080683108,,,categorical-4728-both_sexes--
Volume of peripheral cortical grey matter (normalised for head size),25001,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,0.0975969631298047,,,,continuous-25001-both_sexes--irnt
Mean MD in pontine crossing tract on FA skeleton,25105,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.0985281728179474,,,,continuous-25105-both_sexes--irnt
Weighted-mean OD in tract parahippocampal part of cingulum (right),25684,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.100078312783955,,,,continuous-25684-both_sexes--irnt
Mean FA in uncinate fasciculus on FA skeleton (right),25100,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.101815404362809,,,,continuous-25100-both_sexes--irnt
Chondroitin product,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3581,277962,0.103739759669502,0.0702371638663631,,,categorical-20003-both_sexes-1187-
O14.2 Sentinel lymph node,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2064,151284,0.103857774021478,0.0878511056608949,,,categorical-41210-both_sexes-O142-
Median T2star in accumbens (left),25038,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.104323740633222,,,,continuous-25038-both_sexes--irnt
K37 Unspecified appendicitis,131608,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,3808,277777,0.105431410197962,0.0675408773895431,,,icd_first_occurrence-131608-both_sexes--
T85.2 Block dissection of axillary lymph nodes,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2240,151108,0.106018395770981,0.0906468607369093,,,categorical-41210-both_sexes-T852-
Mean MD in medial lemniscus on FA skeleton (right),25112,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.106790999538478,,,,continuous-25112-both_sexes--irnt
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones",6153,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,4029,148582,0.108222491325983,0.0609625560709774,,,categorical-6153-both_sexes-5-
Mean L3 in uncinate fasciculus on FA skeleton (right),25340,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.10846563115815,,,,continuous-25340-both_sexes--irnt
L70 Acne,131790,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,3273,278312,0.10879447536683,0.0767257188591271,,,icd_first_occurrence-131790-both_sexes--
Ranitidine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,4554,276989,0.109636015502057,0.0662707575817555,,,categorical-20003-both_sexes-1140879406-
Volume of grey matter in IX Cerebellum (right),25917,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.109640879725975,,,,continuous-25917-both_sexes--irnt
Mean MD in corticospinal tract on FA skeleton (right),25110,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.110019382812833,,,,continuous-25110-both_sexes--irnt
Maximum carotid IMT (intima-medial thickness) at 150 degrees ,22675,continuous,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,,18767,,0.110297146967689,,,,continuous-22675-both_sexes--irnt
Mean MO in sagittal stratum on FA skeleton (left),25183,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.113395859645333,,,,continuous-25183-both_sexes--irnt
Vitamin E,100025,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.113471240401889,0.0320548009492657,,,continuous-100025-both_sexes--irnt
Volume of grey matter in Thalamus (right),25879,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.114375594422846,,,,continuous-25879-both_sexes--irnt
Z28.4 Transverse colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5559,276027,0.114786781920804,0.0566036562491757,,,categorical-41210-both_sexes-Z284-
Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (left),25832,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.115675765320297,,,,continuous-25832-both_sexes--irnt
Mean L1 in medial lemniscus on FA skeleton (left),25209,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.116450977563557,,,,continuous-25209-both_sexes--irnt
Mean L2 in corticospinal tract on FA skeleton (left),25255,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.118304163351016,,,,continuous-25255-both_sexes--irnt
Aspartate aminotransferase,30650,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,267606,,0.119826285754492,0.0153606382586123,,,continuous-30650-both_sexes--irnt
